path,xPos,yPos,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,images.started,image.started,images.stopped,attentional.started,cross.started,mouse.started,attentional.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.clicked_name,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
animal.jpg,0,0,0,0,0,0.0033333333333333335,0.0,1,0,0,cross,0,0,0,7,0.0713730999999882,,0.060441699999984166,0.520136100000002,1.5084853999999837,1.5136210999999946,2.003992299999993,0.5066903999999965,3.9923857,0.0033333333333333335,0.0,1,0,0,cross,,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
sport.jpg,0,0,1,1,0,0.0033333333333333335,0.0,1,0,0,cross,0,1,1,4,4.0381301999999835,,4.016897400000005,4.503782599999994,5.4912980999999945,5.496413799999999,6.004452600000008,0.5150487999999882,6.359385000000003,0.0033333333333333335,0.0,1,0,0,cross,5.503938799999986,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
nature.jpg,0,0,2,2,0,0.0033333333333333335,0.0,1,0,0,cross,0,2,2,2,6.404585099999991,,6.391052099999996,6.871083199999987,7.858124900000007,7.8633841999999845,8.370857599999994,0.514335200000005,8.9428446,0.0033333333333333335,0.0,1,0,0,cross,7.871398499999998,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
furniture.jpg,0,0,3,3,0,0.0033333333333333335,0.0,1,0,0,cross,0,3,3,1,8.988134799999983,,8.974271299999998,9.45420279999999,10.441762399999988,10.44706930000001,10.953780099999989,0.5136977999999885,11.576515599999993,0.0033333333333333335,0.0,1,0,0,cross,10.45452069999999,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
building.jpg,0,0,4,4,0,0.0033333333333333335,0.0,1,0,0,cross,0,4,4,8,11.622344599999991,,11.615355499999993,12.08806469999999,13.077090999999996,13.082465100000007,13.587718300000006,0.5139632000000063,14.009728999999993,0.0033333333333333335,0.0,1,0,0,cross,,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
tool.jpg,0,0,5,5,0,0.0033333333333333335,0.0,1,0,0,cross,0,5,5,5,14.054788400000007,,14.039766299999997,14.522529899999995,15.524283499999996,15.529730400000005,16.020675600000004,0.5140334999999823,16.493396599999983,0.0033333333333333335,0.0,1,0,0,cross,,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
food.jpg,0,0,6,6,0,0.0033333333333333335,0.0,1,0,0,cross,0,6,6,0,16.537947299999985,,16.532233700000006,17.004336699999982,17.991447599999987,17.998503499999998,18.504164099999997,0.5139131000000248,18.960198399999996,0.0033333333333333335,0.0,1,0,0,cross,18.004524099999998,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
vehicle.jpg,0,0,7,7,0,0.0033333333333333335,0.0,1,0,0,cross,0,7,7,6,18.986819300000008,,18.982027999999985,19.470824800000003,20.458269299999984,20.464072499999986,20.971528699999993,0.5146422999999913,21.494016799999997,0.0033333333333333335,0.0,1,0,0,cross,20.47159640000001,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
electronic.jpg,0,0,8,8,0,0.0033333333333333335,0.0,1,0,0,cross,0,8,8,9,21.537661100000008,,21.518237900000003,22.004395200000005,22.991952499999996,22.99773959999999,23.503849900000006,0.5134175000000027,24.010680199999996,0.0033333333333333335,0.0,1,0,0,cross,23.004931,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
person.jpg,0,0,9,9,0,0.0033333333333333335,0.0,1,0,0,cross,0,9,9,3,24.054813699999983,,24.041605599999997,24.5708793,25.524266799999992,25.5298478,26.020871599999992,0.5129862999999943,26.562421999999998,0.0033333333333333335,0.0,1,0,0,cross,,905365,001,2025-05-18_20h07.57.473,untitled,2024.2.4,59.264492094415836,2025-05-18 20h08.01.821239 +0530,
