path,xPos,yPos,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,images.started,image.started,images.stopped,attentional.started,cross.started,mouse.started,attentional.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.clicked_name,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
tool.jpg,0.3,0,0,0,0,0.29833333333333334,-0.0016666666666666668,1,0,0,cross,0,0,0,5,0.0893938999997772,,0.0724993000003451,0.5229601000000912,1.5092100000001665,1.52898389999973,2.006615999999667,0.5091558000003715,3.063588500000151,0.29833333333333334,-0.0016666666666666668,1,0,0,cross,,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
furniture.jpg,0.1,0.4,1,1,0,0.10333333333333333,0.40166666666666667,1,0,0,cross,0,1,1,1,3.1229057000000466,,3.1058807999997953,3.5727663999996366,4.560838399999739,4.566732899999806,5.072337399999924,0.5115050000003976,5.914451900000131,0.10333333333333333,0.40166666666666667,1,0,0,cross,4.573279700000057,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
food.jpg,0,0.5,2,2,0,-0.021666666666666667,0.48333333333333334,1,0,0,cross,0,2,2,0,5.9895862000003035,,5.971733399999721,6.423283600000104,7.411275000000387,7.417111499999919,7.922328699999525,0.5101420000000871,8.980025799999567,-0.021666666666666667,0.48333333333333334,1,0,0,cross,7.423717900000156,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
person.jpg,0.2,0.2,3,3,0,0.19833333333333333,0.20666666666666667,1,0,0,cross,0,3,3,3,9.04006070000014,,9.019500399999743,9.489671899999848,10.47725679999985,10.483007099999668,10.98908180000035,0.5115086999994674,12.111713000000236,0.19833333333333333,0.20666666666666667,1,0,0,cross,10.489889999999832,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
animal.jpg,0.4,-0.2,4,4,0,0.4066666666666667,-0.19666666666666666,1,0,0,cross,0,4,4,7,12.172034000000167,,12.154245200000332,12.622531699999854,13.610916099999486,13.616188699999839,14.12316279999959,0.5143644999998287,15.1609370999995,0.4066666666666667,-0.19666666666666666,1,0,0,cross,13.622938100000283,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
building.jpg,-0.4,-0.3,5,5,0,-0.40166666666666667,-0.3,1,0,0,cross,0,5,5,8,15.223055100000238,,15.21369820000018,15.673437999999805,16.660412500000348,16.666000999999596,17.172765999999683,0.5150868000000628,18.29458059999979,-0.40166666666666667,-0.3,1,0,0,cross,16.67345269999987,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
sport.jpg,-0.2,0.1,6,6,0,-0.19166666666666668,0.09833333333333333,1,0,0,cross,0,6,6,4,18.340167299999848,,18.334791999999652,18.806748799999696,19.79438620000019,19.799912700000277,20.30724939999982,0.5156428999998752,21.44543969999995,-0.19166666666666668,0.09833333333333333,1,0,0,cross,19.806404699999803,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
electronic.jpg,0.5,-0.4,7,7,0,0.5,-0.40166666666666667,1,0,0,cross,0,7,7,9,21.48897279999983,,21.48224879999998,21.9567348999999,22.943713099999513,22.948763499999586,23.457168199999614,0.5143410000000586,24.713165799999842,0.5,-0.40166666666666667,1,0,0,cross,22.956972099999803,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
vehicle.jpg,-0.3,-0.1,8,8,0,-0.29333333333333333,-0.09666666666666666,1,0,0,cross,0,8,8,6,24.756254699999772,,24.738109599999916,25.22422920000008,26.226139700000203,26.23142639999969,26.723871700000018,0.5138374999996813,28.427856799999972,-0.29333333333333333,-0.09666666666666666,1,0,0,cross,,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
nature.jpg,-0.1,0.3,9,9,0,-0.08666666666666667,0.2966666666666667,1,0,0,cross,0,9,9,2,28.472687599999517,,28.467935800000305,28.939698099999987,29.927670000000035,29.932938199999626,30.439594299999953,0.5150911000000633,31.595494999999573,-0.08666666666666667,0.2966666666666667,1,0,0,cross,29.940401799999563,895204,001,2025-05-18_21h38.37.934,untitled,2024.2.4,59.915830241714566,2025-05-18 21h38.45.484504 +0530,
