path,xPos,yPos,marker,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,attentional.started,cross.started,mouse.started,attentional.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.clicked_name,images.started,image.started,image.stopped,images.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
sport.jpg,-0.2,0.1,5,0,0,0,-0.19666666666666666,0.105,1,0,0,cross,0,0,0,4,0.07403139997040853,,0.0699332999647595,0.5417090999544598,0.5442667999886908,1.9155491999699734,-0.19666666666666666,0.105,1,0,0,cross,1.9598802999826148,2.425106099981349,3.4256671000039205,3.4124387999763712,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
vehicle.jpg,-0.3,-0.1,7,1,1,0,-0.3,-0.10333333333333333,1,0,0,cross,0,1,1,6,3.4256671000039205,,3.4172671999549493,3.9254164999583736,0.5125388000160456,4.961088899988681,-0.3,-0.10333333333333333,1,0,0,cross,4.993954200006556,5.474831699975766,6.4746928999666125,6.460337199969217,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
person.jpg,0.2,0.2,4,2,2,0,0.22,0.20333333333333334,1,0,0,cross,0,2,2,3,6.4746928999666125,,6.463190799986478,6.975088200008031,0.49935820000246167,7.932332700002007,0.22,0.20333333333333334,1,0,0,cross,7.983749699953478,8.443130899977405,9.44233729998814,9.428929599991534,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
food.jpg,0,0.5,1,3,3,0,-0.011666666666666667,0.4816666666666667,1,0,0,cross,0,3,3,0,9.44233729998814,,9.43351189995883,9.941895800002385,0.5123504999792203,10.797581299964804,-0.011666666666666667,0.4816666666666667,1,0,0,cross,10.851441100006923,11.308926399971824,12.308971899969038,12.296363200002816,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
furniture.jpg,0.1,0.4,2,4,4,0,0.09166666666666666,0.415,1,0,0,cross,0,4,4,1,12.308971899969038,,12.300935100007337,12.80892280000262,0.5140052000060678,13.51672229997348,0.09166666666666666,0.415,1,0,0,cross,13.58181219996186,14.026162699970882,15.025347999995574,15.012481399986427,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
tool.jpg,0.3,0,6,5,5,0,0.2816666666666667,0.006666666666666667,1,0,0,cross,0,5,5,5,15.025347999995574,,15.018174899974838,15.525550199963618,0.5117449999670498,16.418051599990577,0.2816666666666667,0.006666666666666667,1,0,0,cross,16.45492509996984,16.92577629996231,17.92582179995952,17.9133879999863,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
building.jpg,-0.4,-0.3,9,6,6,0,-0.37666666666666665,-0.315,1,0,0,cross,0,6,6,8,17.92582179995952,,17.917901000007987,18.42593319999287,0.5101688000140712,19.099581799993757,-0.37666666666666665,-0.315,1,0,0,cross,19.154206899984274,19.609485899971332,20.609594899986405,20.59700079995673,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
nature.jpg,-0.1,0.3,3,7,7,0,-0.10333333333333333,0.31,1,0,0,cross,0,7,7,2,20.609594899986405,,20.601457899960224,21.108773099957034,0.5108504999661818,22.012590900005307,-0.10333333333333333,0.31,1,0,0,cross,22.049732899991795,22.524971499980893,23.52623550000135,23.51303549995646,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
animal.jpg,0.4,-0.2,8,8,8,0,0.4116666666666667,-0.20333333333333334,1,0,0,cross,0,8,8,7,23.52623550000135,,23.5173004999524,24.025668799993582,0.5040840000147,25.05055749998428,0.4116666666666667,-0.20333333333333334,1,0,0,cross,25.081325999984983,25.55880870000692,26.55961810000008,26.546597099979408,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
electronic.jpg,0.5,-0.4,10,9,9,0,0.515,-0.3933333333333333,1,0,0,cross,0,9,9,9,26.55961810000008,,26.551561400003266,27.05989699997008,0.5124183000298217,28.482291399966925,0.515,-0.3933333333333333,1,0,0,cross,28.520801100006793,28.992655799956992,29.99209139996674,29.97995029995218,268636,001,2025-05-22_08h46.32.032,untitled,2024.2.4,59.734694338972446,2025-05-22 08h47.02.921686 +0530,
