path,xPos,yPos,marker,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome.stopped,attentional.started,cross.started,mouse.started,attentional.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.clicked_name,images.started,image.started,image.stopped,images.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,0.019427600000028633,0.02017030000001796,,,,,,,,,,,,,,,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
food.jpg,0,0.5,1,0,0,0,-0.028333333333333332,0.475,1,0,0,cross,0,0,0,0,0.04874250000000302,,,,0.033447300000034375,0.5495627999999897,0.500271199999986,2.422902399999998,-0.028333333333333332,0.475,1,0,0,cross,2.47175279999999,2.934649000000036,3.9491471000000047,3.9229961000000344,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
vehicle.jpg,-0.3,-0.1,7,1,1,0,-0.31666666666666665,-0.10833333333333334,1,0,0,cross,0,1,1,6,3.9491471000000047,,,,3.9297597999999994,4.43386129999999,0.4994512999999756,5.6416095000000155,-0.31666666666666665,-0.10833333333333334,1,0,0,cross,5.66496010000003,6.150929100000042,7.150560799999994,7.138355200000035,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
tool.jpg,0.3,0,6,2,2,0,0.3016666666666667,0.005,1,0,0,cross,0,2,2,5,7.150560799999994,,,,7.143153900000016,7.651119499999993,0.5128650000000334,8.957869800000026,0.3016666666666667,0.005,1,0,0,cross,8.98761300000001,9.4694437,,10.471646399999997,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
sport.jpg,-0.2,0.1,5,3,3,0,-0.19166666666666668,0.09666666666666666,1,0,0,None,0,3,3,4,10.4852573,,,,10.47671600000001,10.97071440000002,0.515811699999972,13.357278699999995,-0.19166666666666668,0.09666666666666666,1,0,0,None,13.380248999999992,13.86788340000004,14.884618500000045,14.85741870000004,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
furniture.jpg,0.1,0.4,2,4,4,0,0.11,0.405,1,0,0,None,0,4,4,1,14.884618500000045,,,,14.86272150000002,15.368695900000034,0.5149784000000182,44.95614750000004,0.11,0.405,1,0,0,None,44.9811239,45.46749779999999,46.467053100000044,46.45322540000001,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
electronic.jpg,0.5,-0.4,10,5,5,0,0.495,-0.3983333333333333,1,0,0,cross,0,5,5,9,46.467053100000044,,,,46.45709840000001,46.967563299999995,0.5143441000000166,48.67089320000002,0.495,-0.3983333333333333,1,0,0,cross,48.68934290000004,49.184784200000024,,50.18634380000003,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
animal.jpg,0.4,-0.2,8,6,6,0,0.41333333333333333,-0.19333333333333333,1,0,0,cross,0,6,6,7,50.200444900000036,,,,50.18980110000001,50.68414210000003,0.5152263999999604,52.14107870000004,0.41333333333333333,-0.19333333333333333,1,0,0,cross,52.15771950000004,52.65140080000003,,53.65437310000004,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
building.jpg,-0.4,-0.3,9,7,7,0,-0.405,-0.2833333333333333,1,0,0,cross,0,7,7,8,53.66760590000001,,,,53.65793530000002,54.150925700000016,0.5126397000000225,55.205281600000035,-0.405,-0.2833333333333333,1,0,0,cross,55.23503920000002,55.71709860000004,56.71690749999999,56.705033300000025,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
person.jpg,0.2,0.2,4,8,8,0,0.19333333333333333,0.19833333333333333,1,0,0,cross,0,8,8,3,56.71690749999999,,,,56.70981470000004,57.2177863,0.49934500000000526,58.15644180000004,0.19333333333333333,0.19833333333333333,1,0,0,cross,58.18659210000004,58.66766960000001,59.667991900000004,59.65534530000002,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
nature.jpg,-0.1,0.3,3,9,9,0,-0.10833333333333334,0.295,1,0,0,cross,0,9,9,2,59.667991900000004,,,,59.66092200000003,60.168096400000024,0.5145251000000144,61.392803800000024,-0.10833333333333334,0.295,1,0,0,cross,61.42513880000001,61.90160430000003,62.90367660000004,62.891579000000036,811203,001,2025-05-22_21h17.40.840,untitled,2024.2.4,59.9731799938899,2025-05-22 21h17.45.129234 +0530,
