path,xPos,yPos,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,images.started,image.started,images.stopped,attentional.started,cross.started,mouse.started,attentional.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.clicked_name,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
building.jpg,-0.4,-0.3,0,0,0,-0.405,-0.29,1,0,0,cross,0,0,0,8,0.13213680000626482,,0.12212910002563149,0.5727606000145897,1.5035707000060938,1.5334284000273328,2.001572200009832,0.5046421000151895,3.1720724000188056,-0.405,-0.29,1,0,0,cross,,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
food.jpg,0,0.5,1,1,0,-0.008333333333333333,0.49333333333333335,1,0,0,cross,0,1,1,0,3.26689000002807,,3.2481959000288043,3.6845493000000715,4.671777200012002,4.679164400004083,5.184007600008044,0.514601999981096,6.157232900004601,-0.008333333333333333,0.49333333333333335,1,0,0,cross,4.700362800009316,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
tool.jpg,0.3,0,2,2,0,0.29833333333333334,-0.006666666666666667,1,0,0,cross,0,2,2,5,6.216676100011682,,6.19692240000586,6.667825100012124,7.6558010000153445,7.66128340002615,8.167737500014482,0.5136758000007831,8.890384300000733,0.29833333333333334,-0.006666666666666667,1,0,0,cross,7.667586700001266,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
vehicle.jpg,-0.3,-0.1,3,3,0,-0.30833333333333335,-0.08833333333333333,1,0,0,cross,0,3,3,6,8.949210100021446,,8.933114900020882,9.400494500005152,10.387866300006863,10.392608600028325,10.90144380001584,0.5146615999983624,11.65631050002412,-0.30833333333333335,-0.08833333333333333,1,0,0,cross,10.400487300008535,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
animal.jpg,0.4,-0.2,4,4,0,0.4083333333333333,-0.19833333333333333,1,0,0,cross,0,4,4,7,11.699738900002558,,11.693757900007768,12.167742200021166,13.155294400028652,13.159937000018544,13.667514800006757,0.5143370000005234,14.320864000008442,0.4083333333333333,-0.19833333333333333,1,0,0,cross,13.168151300022146,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
nature.jpg,-0.1,0.3,5,5,0,-0.10833333333333334,0.2916666666666667,1,0,0,cross,0,5,5,2,14.383004600007553,,14.366648200026248,14.833458900015103,15.82182820001617,15.826349400012987,16.333308500004932,0.49992160001420416,17.139722400024766,-0.10833333333333334,0.2916666666666667,1,0,0,cross,15.833488000003854,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
sport.jpg,-0.2,0.1,6,6,0,-0.21,0.10333333333333333,1,0,0,cross,0,6,6,4,17.19984570000088,,17.182489600003464,17.65083890000824,18.638200100016547,18.64259500001208,19.15251040001749,0.4996091999928467,19.94092060002731,-0.21,0.10333333333333333,1,0,0,cross,18.650877700012643,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
furniture.jpg,0.1,0.4,7,7,0,0.10833333333333334,0.4066666666666667,1,0,0,cross,0,7,7,1,20.00149400002556,,19.98672460002126,20.451842000009492,21.439520700019784,21.444311300001573,21.952171900018584,0.5144067000073846,22.707619000022532,0.10833333333333334,0.4066666666666667,1,0,0,cross,21.451568000018597,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
person.jpg,0.2,0.2,8,8,0,0.19333333333333333,0.20666666666666667,1,0,0,cross,0,8,8,3,22.767778000008548,,22.75387560002855,23.219295200018678,24.20646910002688,24.211409900017316,24.7184341000102,0.513706199999433,25.67303060000995,0.19333333333333333,0.20666666666666667,1,0,0,cross,24.218531000020448,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
electronic.jpg,0.5,-0.4,9,9,0,0.49333333333333335,-0.39,1,0,0,cross,0,9,9,9,25.734014400019078,,25.718437400006223,26.185321900004055,27.188317000021925,27.19282250001561,27.685710000019753,0.5156970999960322,28.68823590001557,0.49333333333333335,-0.39,1,0,0,cross,,473637,001,2025-05-20_10h20.49.472,untitled,2024.2.4,60.13655809281619,2025-05-20 10h20.57.224254 +0530,
