path,xPos,yPos,marker,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,attentional.started,cross.started,mouse.started,attentional.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.clicked_name,images.started,image.started,image.stopped,images.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
sport.jpg,-0.2,0.1,5,0,0,0,-0.20666666666666667,0.10666666666666667,1,0,0,None,0,0,0,4,0.12327689999801805,,0.10804420000204118,0.5414801000006264,0.5446549999978743,4.41320750000159,-0.20666666666666667,0.10666666666666667,1,0,0,None,4.456513099998119,4.923397600003227,5.938873400002194,5.91370040000038,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
vehicle.jpg,-0.3,-0.1,7,1,1,0,-0.31333333333333335,-0.07833333333333334,1,0,0,None,0,1,1,6,5.938873400002194,,5.920130999998946,6.423285000004398,0.5137749999994412,15.627455400004692,-0.31333333333333335,-0.07833333333333334,1,0,0,None,15.666786300003878,16.13997200000449,17.14064380000491,17.127232700004242,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
furniture.jpg,0.1,0.4,2,2,2,0,0.1,0.4066666666666667,1,0,0,cross,0,2,2,1,17.14064380000491,,17.133687599998666,17.639492200003588,0.5154416000004858,18.74612889999844,0.1,0.4066666666666667,1,0,0,cross,18.79917959999875,19.25688600000285,20.258087800000794,20.24350499999855,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
food.jpg,0,0.5,1,3,3,0,0.0,0.49666666666666665,1,0,0,cross,0,3,3,0,20.258087800000794,,20.24927960000059,20.757427600001392,0.5141991999989841,22.179769599999418,0.0,0.49666666666666665,1,0,0,cross,22.24162349999824,22.690164100000402,23.70522119999805,23.678098500000488,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
animal.jpg,0.4,-0.2,8,4,4,0,0.39666666666666667,-0.2,1,0,0,cross,0,4,4,7,23.70522119999805,,23.684202900003584,24.19066649999877,0.5146798999994644,25.246986999998626,0.39666666666666667,-0.2,1,0,0,cross,25.284319800004596,25.756822200004535,26.757162800000515,26.74440670000331,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
tool.jpg,0.3,0,6,5,5,0,0.29833333333333334,0.0016666666666666668,1,0,0,cross,0,5,5,5,26.757162800000515,,26.75079199999891,27.257496999998693,0.5141166999965208,28.464394000002358,0.29833333333333334,0.0016666666666666668,1,0,0,cross,28.50912039999821,28.97420979999879,29.97426070000074,29.961142699998163,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
electronic.jpg,0.5,-0.4,10,6,6,0,0.5033333333333333,-0.4,1,0,0,cross,0,6,6,9,29.97426070000074,,29.96702170000208,30.4737735000017,0.5125384000057238,32.196660300003714,0.5033333333333333,-0.4,1,0,0,cross,32.23717680000118,32.70671569999831,33.70721069999854,33.69444949999888,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
nature.jpg,-0.1,0.3,3,7,7,0,-0.10666666666666667,0.30833333333333335,1,0,0,cross,0,7,7,2,33.70721069999854,,33.70053480000206,34.206688099999155,0.5130687999990187,35.211679000000004,-0.10666666666666667,0.30833333333333335,1,0,0,cross,35.26493969999865,35.72451549999823,36.72334430000046,36.7111287000007,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
person.jpg,0.2,0.2,4,8,8,0,0.2,0.2,1,0,0,cross,0,8,8,3,36.72334430000046,,36.717364299998735,37.2235972999988,0.515158899994276,38.313398700003745,0.2,0.2,1,0,0,cross,38.358225000003586,38.82379570000194,39.82388429999992,39.81177100000059,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
building.jpg,-0.4,-0.3,9,9,9,0,-0.3883333333333333,-0.28833333333333333,1,0,0,cross,0,9,9,8,39.82388429999992,,39.817740800004685,40.323444200002996,0.512660299995332,41.49580920000153,-0.3883333333333333,-0.28833333333333333,1,0,0,cross,41.55013570000301,42.007306500003324,43.00738719999936,42.9946282000019,013776,001,2025-05-22_20h34.56.144,untitled,2024.2.4,59.077388424278354,2025-05-22 20h35.05.565764 +0530,
